employeeID,courseId,partner,course,expected_skills,rating,level,certificateType,duration,designation,userSkills,points,department
EMP3882367457320998,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Data Analysis', 'Leadership']",104,Core Consulting
EMP3882367457320998,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Data Analysis', 'Leadership']",104,Core Consulting
EMP6094742860104304,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Full Stack Developer,"['HTML', 'JavaScript', 'CSS']",220,Full Stack Development
EMP4507450167114740,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Data Analysis', 'Business Analysis']",117,Core Consulting
EMP4507450167114740,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Junior Business Analyst,"['Data Analysis', 'Business Analysis']",117,Core Consulting
EMP4507450167114740,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Data Analysis', 'Business Analysis']",117,Core Consulting
EMP4507450167114740,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Data Analysis', 'Business Analysis']",117,Core Consulting
EMP4507450167114740,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Junior Business Analyst,"['Data Analysis', 'Business Analysis']",117,Core Consulting
EMP5025721673749045,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Scientist,"['Machine Learning', 'Python Programming', 'Statistics']",122,Data Science
EMP3989218009014492,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Senior Full Stack Developer,"['CSS', 'JavaScript', 'DevOps', 'HTML']",276,Full Stack Development
EMP5688594822048863,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Data Analysis', 'Business Analysis']",235,Core Consulting
EMP5688594822048863,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Data Analysis', 'Business Analysis']",235,Core Consulting
EMP5688594822048863,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Data Analysis', 'Business Analysis']",235,Core Consulting
EMP5688594822048863,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Data Analysis', 'Business Analysis']",235,Core Consulting
EMP5688594822048863,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Data Analysis', 'Business Analysis']",235,Core Consulting
EMP1874347243813840,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Communication', 'SQL']",112,Core Consulting
EMP1874347243813840,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Business Analysis', 'Communication', 'SQL']",112,Core Consulting
EMP1874347243813840,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Communication', 'SQL']",112,Core Consulting
EMP1874347243813840,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Communication', 'SQL']",112,Core Consulting
EMP1874347243813840,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Communication', 'SQL']",112,Core Consulting
EMP7662745605287231,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Full Stack Developer,"['HTML', 'JavaScript', 'React']",232,Full Stack Development
EMP1917902843168470,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Senior Business Analyst,"['Communication', 'Data Analysis']",199,Core Consulting
EMP1917902843168470,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Communication', 'Data Analysis']",199,Core Consulting
EMP1917902843168470,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Communication', 'Data Analysis']",199,Core Consulting
EMP1917902843168470,Principles of Management,Johns Hopkins University,Principles of Management,"{"" Leadership and Management"","" Planning"","" Strategy"","" Critical Thinking"","" Operations Management"","" People Management"","" Strategy and Operations"","" Business Communication"","" Business Intelligence"","" Organizational Development"","" Project Management""}",4.7,Mixed,Course,1 - 4 Weeks,Senior Business Analyst,"['Communication', 'Data Analysis']",199,Core Consulting
EMP1917902843168470,Introduction to Marketing,University of Pennsylvania,Introduction to Marketing,"{"" Brand Management"","" Customer Analysis"","" Market Analysis"","" Marketing"","" Marketing Design"","" Product Marketing"","" Product Strategy"","" Strategy"","" Customer Relationship Management"","" Digital Marketing"","" Communication""}",4.8,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Communication', 'Data Analysis']",199,Core Consulting
EMP6620285811722955,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Senior Business Analyst,"['Project Management', 'SQL', 'Communication', 'Problem Solving']",140,Core Consulting
EMP6620285811722955,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Project Management', 'SQL', 'Communication', 'Problem Solving']",140,Core Consulting
EMP6620285811722955,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Project Management', 'SQL', 'Communication', 'Problem Solving']",140,Core Consulting
EMP6620285811722955,Principles of Management,Johns Hopkins University,Principles of Management,"{"" Leadership and Management"","" Planning"","" Strategy"","" Critical Thinking"","" Operations Management"","" People Management"","" Strategy and Operations"","" Business Communication"","" Business Intelligence"","" Organizational Development"","" Project Management""}",4.7,Mixed,Course,1 - 4 Weeks,Senior Business Analyst,"['Project Management', 'SQL', 'Communication', 'Problem Solving']",140,Core Consulting
EMP6620285811722955,Introduction to Marketing,University of Pennsylvania,Introduction to Marketing,"{"" Brand Management"","" Customer Analysis"","" Market Analysis"","" Marketing"","" Marketing Design"","" Product Marketing"","" Product Strategy"","" Strategy"","" Customer Relationship Management"","" Digital Marketing"","" Communication""}",4.8,Mixed,Course,1 - 3 Months,Senior Business Analyst,"['Project Management', 'SQL', 'Communication', 'Problem Solving']",140,Core Consulting
EMP6551785202987187,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Frontend Developer,"['React', 'HTML', 'JavaScript']",272,Full Stack Development
EMP7678028712293505,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Analyst,"['Excel', 'Data Visualization']",172,Data Science
EMP1756548632101886,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Frontend Developer,"['Vue.js', 'HTML', 'CSS', 'React', 'Angular']",263,Full Stack Development
EMP9352834628967663,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Business Analysis', 'Strategy']",260,Core Consulting
EMP9352834628967663,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Strategy Consultant,"['Business Analysis', 'Strategy']",260,Core Consulting
EMP9352834628967663,Supply Chain Principles,Georgia Institute of Technology,Supply Chain Principles,"{"" Leadership and Management"","" Supply Chain Systems"","" Supply Chain and Logistics"","" Operations Management"","" Strategy and Operations"","" Inventory Management"","" Planning"","" Transportation Operations Management"","" Material Handling"","" Procurement"","" Supplier Relationship Management"","" Warehouse Management""}",4.6,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Business Analysis', 'Strategy']",260,Core Consulting
EMP9352834628967663,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Business Analysis', 'Strategy']",260,Core Consulting
EMP9352834628967663,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Business Analysis', 'Strategy']",260,Core Consulting
EMP8684258628647364,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Backend Developer,"['Java', 'Node.js', 'Python Programming']",219,Full Stack Development
EMP5840412133845848,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Communication', 'Business Analysis', 'Leadership', 'Data Analysis']",239,Core Consulting
EMP5840412133845848,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Strategy Consultant,"['Strategy', 'Communication', 'Business Analysis', 'Leadership', 'Data Analysis']",239,Core Consulting
EMP5840412133845848,Supply Chain Principles,Georgia Institute of Technology,Supply Chain Principles,"{"" Leadership and Management"","" Supply Chain Systems"","" Supply Chain and Logistics"","" Operations Management"","" Strategy and Operations"","" Inventory Management"","" Planning"","" Transportation Operations Management"","" Material Handling"","" Procurement"","" Supplier Relationship Management"","" Warehouse Management""}",4.6,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Communication', 'Business Analysis', 'Leadership', 'Data Analysis']",239,Core Consulting
EMP5840412133845848,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Communication', 'Business Analysis', 'Leadership', 'Data Analysis']",239,Core Consulting
EMP5840412133845848,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Strategy Consultant,"['Strategy', 'Communication', 'Business Analysis', 'Leadership', 'Data Analysis']",239,Core Consulting
EMP3149330499738467,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis']",154,Core Consulting
EMP3149330499738467,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis']",154,Core Consulting
EMP3149330499738467,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis']",154,Core Consulting
EMP3149330499738467,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis']",154,Core Consulting
EMP3149330499738467,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis']",154,Core Consulting
EMP8922585002873880,HTML CSS and Javascript for Web Developers,Johns Hopkins University,HTML CSS and Javascript for Web Developers,"{"" Front-End Web Development"","" HTML and CSS"","" Javascript"","" Web Development""}",4.7,Mixed,Course,1 - 3 Months,Frontend Developer,"['Vue.js', 'HTML']",175,Full Stack Development
EMP9742423764873474,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Data Analysis', 'Business Analysis', 'Problem Solving', 'SQL', 'Communication']",201,Core Consulting
EMP9742423764873474,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Data Analysis', 'Business Analysis', 'Problem Solving', 'SQL', 'Communication']",201,Core Consulting
EMP9742423764873474,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Business Analyst,"['Data Analysis', 'Business Analysis', 'Problem Solving', 'SQL', 'Communication']",201,Core Consulting
EMP9742423764873474,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,Mixed,Course,1 - 3 Months,Business Analyst,"['Data Analysis', 'Business Analysis', 'Problem Solving', 'SQL', 'Communication']",201,Core Consulting
EMP9742423764873474,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Data Analysis', 'Business Analysis', 'Problem Solving', 'SQL', 'Communication']",201,Core Consulting
EMP4264083806914148,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Business Analysis', 'Data Analysis']",182,Core Consulting
EMP4264083806914148,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Junior Business Analyst,"['Business Analysis', 'Data Analysis']",182,Core Consulting
EMP4264083806914148,Food & Beverage Management,Università Bocconi,Food & Beverage Management,"{"" Design and Product"","" Marketing"","" Business Analysis"","" Customer Analysis"","" Product Marketing"","" Product Strategy"","" Brand Management"","" Leadership and Management"","" Market Analysis"","" Sales"","" Strategy"","" Strategy and Operations""}",4.8,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Business Analysis', 'Data Analysis']",182,Core Consulting
EMP4264083806914148,Management of Fashion and Luxury Companies,Università Bocconi,Management of Fashion and Luxury Companies,"{"" Brand Management"","" Leadership and Management"","" Marketing"","" Retail Sales"","" Strategy"","" Business Analysis"","" Communication"","" Customer Analysis"","" Media Strategy & Planning"","" Product Design"","" Product Development""}",4.7,Mixed,Course,1 - 3 Months,Junior Business Analyst,"['Business Analysis', 'Data Analysis']",182,Core Consulting
EMP4264083806914148,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Junior Business Analyst,"['Business Analysis', 'Data Analysis']",182,Core Consulting
EMP7045897950689896,Introduction to Spreadsheets and Models,University of Pennsylvania,Introduction to Spreadsheets and Models,"{"" Data Analysis"","" Forecasting"","" General Statistics"","" Microsoft Excel"","" Spreadsheet Software"","" Statistical Analysis"","" Basic Descriptive Statistics"","" Business Analysis"","" Statistical Tests"","" Correlation And Dependence"","" Computer Programming""}",4.2,Mixed,Course,1 - 4 Weeks,Data Analyst,"['Data Analysis', 'Excel', 'Data Visualization', 'SQL']",253,Data Science
EMP8973925227282998,The Manager's Toolkit: A Practical Guide to Managing People at Work,University of London,The Manager's Toolkit: A Practical Guide to Managing People at Work,"{"" Human Resources"","" Leadership and Management"","" People Management"","" Conflict Management"","" Decision Making"","" Human Resources Operations"","" People Analysis"","" Performance Management"","" Recruitment"","" Business Analysis"","" Employee Relations"","" Leadership Development"","" Organizational Development"","" People Development""}",4.7,Mixed,Course,1 - 3 Months,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis', 'Communication']",112,Core Consulting
EMP8973925227282998,Human Resources Analytics,"University of California, Irvine",Human Resources Analytics,"{"" Human Resources"","" People Analysis"","" Business Analysis"","" Employee Relations"","" Human Resources Operations"","" Leadership and Management"","" People Development"","" Communication"","" Data Visualization"","" Influencing"","" Storytelling"","" Data Analysis""}",4.6,Mixed,Course,1 - 4 Weeks,Business Analyst,"['Problem Solving', 'Business Analysis', 'Data Analysis', 'Communication']",112,Core Consulting
